Spelling,Corrected,Suggestion,Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hoursof,hours of,,send information about open hoursof those places using <COMM_METHOD>#0 that are open now that are on <STREET>#0 in <POI>#0 and are highest rated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retaurant,restaurant,,is that one retaurant open right now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cheaoest,cheapest,,can you show me the route from here to the place with a <AMENITY>#0 that is cheaoest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
locat,locate,,closing time of those places be send by <COMM_METHOD>#0 locat if it's in neighborhood <NEIGHBORHOOD>#0 and is not <CUISINE_OF>#0 cuisine and on <STREET>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumbit,submit,,sumbit using <COMM_METHOD>#0 on the closing time of the place that is in walking distance from here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expencive,expensive,,how about the ones that are most expencive and near <NEIGHBORHOOD>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
medirections,me directions,,show medirections from here to the <ORDINAL>#0 one of those places,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dont,don't,,what about the ones near <STREET>#0 that dont have <CUISINE_OF>#0 cuisine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wher,where,,find directions from those places to here wher it is open at <TIME>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oprn,open,,what is the phone number of those places that have <NUMBER>#0 stars or higher rating and are oprn at <TIME>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<AMENITY>#2,<AMENITY>#2,,tell me way to <AMENITY>#2 that has a <AMENITY>#0 from <AMENITY>#1 that is not <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it`s,it's,,find a <AMENITY>#0  on <STREET>#0 that in <POI>#0 and it`s phone number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ealking,walking,,find a <AMENITY>#0 in ealking distance from here near a <POI>#0 that opens at <TIME>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distancs,distances,,what time is the <POI>#0 in the walking distancs from <POI>#1 on <STREET>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aphone,phone,,show <AMENITY>#0 and it is/are not <CUISINE_OF>#0 cuisine and find open hours of it  not call aphone number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thre,there,,let me know how many <AMENITY>#0 are thre which has <CUISINE_OF>#0 cuisine and located in <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chek,check,,chek if <POI>#0 open now where it's rating at most <NUMBER>#0 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ner,near,,find the  location of <POI>#0 that is near <POI>#1 which is ner <POI>#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
latestly,latest,,find phone number of <POI>#0 near <POI>#1 opened latestly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
insruction,instruction,,give me driving insruction from <AMENITY>#0 to <POI>#0 on <STREET>#0 near <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neighblocate,locate,,find neighblocate the  neighborhood that <POI>#0 is close to <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
close/closes,close,,show the time <POI>#0 close/closes that has <AMENITY>#0 in <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
upto,up to,,the request with finding address is to show the route from <POI>#0 having rating upto <NUMBER>#0 stars to me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
froma,from a,,what is the directions froma  <POI>#0 that is in neighborhood <NEIGHBORHOOD>#0 to here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youhelp,you help,,could youhelp me to find the location of <POI>#0 and send me the information of it using <COMM_METHOD>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
somersetneighborhood,Somerset neighborhood,,neighborhood is somersetneighborhood that <AMENITY>#0 and <AMENITY>#1 neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nearestto,nearest to,,tell me the phone number of <AMENITY>#0 nearestto <STREET>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expensiv,expensive,,is/are very expensiv have/has <AMENITY>#0 and find closing time of <AMENITY>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hourss,hours,,find open hourss of a <AMENITY>#0 that is at least expensive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsted,rated,,show me the location of <NUMBER>#0 stars rsted <POI>#0 which is between <STREET>#0 and <STREET>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thst,that,,find directions from <POI>#0 to <POI>#1 thst is/are on <STREET>#0 and  is/are near <STREET>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nomber,number,,show me the phone nomber of the open earliest <AMENITY>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
his/her,his/her,,find the address of a <AMENITY>#0 and give me his/her phone number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thsn,than,,show me the location of a <AMENITY>#0 that's less thsn <DIST>#0 from <AMENITY>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lastest,latest,,find <POI>#0 open lastest and show closing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sevice,service,,send the price category of <POI>#0 using <COMM_METHOD>#0 sevice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<POI>#3,<POI>#3,,show me directions from <POI>#2 to <POI>#3 where it is near <POI>#0 where it is in <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earlest,earliest,,"where <AMENITY>#0 is open earlest, find directions from here to those place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noww,now,,find the closing time of the <AMENITY>#0 that has at most <NUMBER>#0 stars and is open noww,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcdonal's,mcdonald's,,have any <POI>#0 around here with <AMENITY>#0 and that be a mcdonal's open  now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onmovie,on movie,,find the street that <AMENITY>#0 is onmovie theatre is less than <DIST>#0 from here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
theatre,theatre,,find the street that <AMENITY>#0 is onmovie theatre is less than <DIST>#0 from here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thone,those,,tell me the way from <POI>#0 to here where  those places   are near here and  thone places   are highest rated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lopen,open,,i want to get the direction from here to <POI>#0 is lopen at <TIME>#0 and which is in <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
direcction,direction,,tell me the direcction to <AMENITY>#0 which is not <POI>#0 and located in <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nighborhood,neighborhood,,let me know the nighborhood that <POI>#0 in <STREET>#0 which is open earliest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steet,street,,send steet of <POI>#0 near me to <PERSON>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whihc,which,,display address and closing time of <POI>#0 whihc has rating at most <NUMBER>#0 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
open's,opens,,find the street that the nearest <POI>#0 and in which it open's latest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tere,there,,list all the <AMENITY>#0 tere are and they are not <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walkng,walking,,how many <POI>#0  and walkng distance from <POI>#1  closest to here is open now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lates,latest,,what is the route from here to <ORDINAL>#0 open lates <AMENITY>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andfind,and find,,find address of <AMENITY>#0 which is in neighborhood <NEIGHBORHOOD>#0 andfind open hours of it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nearst,nearest,,send info of nearst <POI>#0 from here to <PERSON>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<STREET>#2,<STREET>#2,,locate <POI>#0 located on <STREET>#0 that is in between <STREET>#1 and <STREET>#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arethere,are there,,there arethere any <AMENITY>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addressof,address of,,tell me the phone number <AMENITY>#0 which is less than <DIST>#0 from here and the addressof it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neighbordhood,neighborhood,,find the neighbordhood of <POI>#0 which open latest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fnd,find,,fnd open hours of <AMENITY>#0 that is open now and is/are at least moderately priced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciosing,closing,,give me the address of moderately priced <AMENITY>#0 and chick at what time it's ciosing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
direcctions,directions,,give me the address of <POI>#0 and the direcctions from <AMENITY>#0 to it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stree,street,,find the stree that <POI>#0 is on that is walking distance from here and less than <DIST>#0 from here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deliever,deliver,,deliever a <COMM_METHOD>#0 of <POI>#0 <POI>#1 open hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hre,here,,find directions from <AMENITY>#0 to <AMENITY>#1 which is nearest to hre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
icludes,includes,,discover the <AMENITY>#0 from <POI>#0 that icludes <AMENITY>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoch,which,,check if <AMENITY>#0 is open now whoch has <AMENITY>#1 and is not <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herenot,here not,,find location of <AMENITY>#0 is less than <DIST>#0 from herenot <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openen,opened,,what are open hours of <POI>#0 that are openen latest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diections,directions,,get me the address of a pricey <AMENITY>#0  and diections from it to here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ooen,open,,tell me what time is the time to  open <POI>#0 where it is less than <DIST>#0 from here and it is ooen at <TIME>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sm,am,,how do i reach a <AMENITY>#0 from a <AMENITY>#1 which is within walking distance from where i sm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<AMENITY>#3,<AMENITY>#3,,find directions from <AMENITY>#0 which has <AMENITY>#1 to a <AMENITY>#2 which has <AMENITY>#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moderatelty,moderately,,find address of <AMENITY>#0 which is open now and is higher than moderatelty priced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp,to,,show me the directions tp <POI>#0 from the <AMENITY>#0 and the <AMENITY>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whcih,which,,show open hours of <POI>#0 whcih is near <NEIGHBORHOOD>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starsgive,stars give,,have/has a rating of at most <NUMBER>#0 starsgive me driving instructions from <POI>#0 to <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whc,which,,find price category of <AMENITY>#0 whc open earliest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adddress,address,,find the adddress of <POI>#0 near <AMENITY>#0 and give me phone number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
han,has,,find <POI>#0 open at <TIME>#0 and han an <NUMBER>#0 star rating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adrress,address,,find the adrress of open latest <POI>#0 and direction from it to here.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guve,gave,,guve me number of <AMENITY>#0 which is near here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hereand,here and,,find directions to <AMENITY>#0 and  and find if it's less than <DIST>#0 from here  find directions from hereand if it's nearest to here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fid,find,,fid directions from a <POI>#0 to here  it have to be near of <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walkind,walking,,find <POI>#0 that is walkind distance from <POI>#1 near <POI>#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateset,latest,,what is the location of a <AMENITY>#0 which is near <POI>#0 which open lateset and has a <AMENITY>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chech,check,,chech if there is any <POI>#0 which is open latest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opend,opened,,find me a <AMENITY>#0 which is opened latest and opend now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earlist,earliest,,please note that the found address of <POI>#0 which is open earlist an found open hours of it is exact and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is/,is,,give me <POI>#0 's phone number  which is/ are less than <DIST>#0 from <AMENITY>#0 which is/are not <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adresse,address,,what is the adresse of <POI>#0 that is open at <TIME>#0 using <COMM_METHOD>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categoru,category,,let me know the price categoru of <AMENITY>#0 that are not <CUISINE_OF>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arent,aren't,,how many <AMENITY>#0 are there near <POI>#0 which arent <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dispaly,display,,dispaly the way from <POI>#0 to <AMENITY>#0 near <STREET>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<DIST>#1,<DIST>#1,,find the location of the <AMENITY>#0 that is less than <DIST>#0 from the <POI>#0 within <DIST>#1 of here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nearyby,nearby,,tell me the nearyby street where <POI>#0 is open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tge,the,,give me <AMENITY>#0 's price category with tge help of <COMM_METHOD>#0 and is in <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isat,is at,,where <AMENITY>#0 isat most moderately priced and tell me driving instructions from <POI>#0 to it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onusing,on using,,street that <POI>#0 is onusing <COMM_METHOD>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loaction,location,,what is the loaction of  <POI>#0 and the direction from <POI>#1 to there,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walking-distance,walking distance,,find a direction from walking-distance <AMENITY>#0 to <AMENITY>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fron,from,,get me the directions fron <AMENITY>#0 to here and it's address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubication,location,,provide the ubication of a <AMENITY>#0 less than <DIST>#0 from <AMENITY>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gymwhere,gym where,,find closing time of gold's gymwhere <POI>#0 is in neighborhood <NEIGHBORHOOD>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,-,,where is <AMENITY>#0 that open at <TIME>#0 - <TIME>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratig,rating,,find direction from a latest open and a minimum <NUMBER>#0 stars ratig <POI>#0 to <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ggym,gym,,can you find  where  is <POI>#0 and the direction of <POI>#1 to gold's ggym?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tha's,that's,,give me the location and phone number of the <POI>#0 nearer to <POI>#1 that has <AMENITY>#0 and tha's nearer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tham,than,,discover from <POI>#0 that is less tham <DIST>#0 phone number of <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expisve,expensive,,show me address and the time that a <AMENITY>#0 that is least expisve opens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
directons,directions,,find directons from <POI>#0 to <POI>#1 where is open latest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clossest,closest,,tell me the street that <AMENITY>#0 is on and it is clossest to  <NEIGHBORHOOD>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numbe,number,,display <POI>#0 's phone numbe that is less than <DIST>#0 from here and open earliest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fimd,find,,from directions fimd <POI>#0 to <AMENITY>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isopen,is open,,display the times when <AMENITY>#0 that isopen now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neighboorhood,neighborhood,,show neighboorhood with <AMENITY>#0 that has <AMENITY>#1 and it's not <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addess,address,,give me the addess and phone number of a <AMENITY>#0 facility open now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/,/,,search the <POI>#0 to <POI>#1  who is / are open at <TIME>#0 and show your address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
num,number,,using <COMM_METHOD>#0 to show open time  and phone num of <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nere,near,,find the location of <AMENITY>#0 nere here and show the directions to that from here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is't,isn't,,find rating of <AMENITY>#0 and eating place is in community <NEIGHBORHOOD>#0 and eating place is't <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neare,near,,what is the street neare here that <POI>#0 is on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strret,street,,let me know the strret on which <AMENITY>#0 nearest to <POI>#0 is on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diretions,directions,,what are the diretions from <STREET>#0 to here?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hereis/are,<DELETE_SENTENCE>,,find directions from <AMENITY>#0 to hereis/are most expensive  andis/are within walking distance of here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andis/are,<DELETE_SENTENCE>,,find directions from <AMENITY>#0 to hereis/are most expensive  andis/are within walking distance of here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
havea,have a,,where <AMENITY>#0 havea rating of at most <NUMBER>#0 stars the <CUISINE_OF>#0 cuisine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isnt,isn't,,where is the closest <AMENITY>#0 that isnt closed at <TIME>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distane,distance,,show me closing time of <AMENITY>#0 not <POI>#0 open at <TIME>#0 in walking distane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whic,which,,whic is the name of the neighborhood with the <POI>#0 on <STREET>#0 and <POI>#1 that has <AMENITY>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oopen,open,,show me the route to <POI>#0 thst still oopen at <TIME>#0 from <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
findopen,find open,,findopen hoursof a <POI>#0 with a <AMENITY>#0 and rating of <NUMBER>#0 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iz,is,,what is the location of the not <POI>#0 <AMENITY>#0 that iz currently open and also at <TIME>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whitin,within,,search a <AMENITY>#0 whitin <DIST>#0 from <AMENITY>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;,;,,is there any <POI>#0 open at <TIME>#0 ; tell me the opening time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opne,open,,is <POI>#0 open at <TIME>#0  as it is opne now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
latest-open,latest-open,,how do i get from the latest-open <AMENITY>#0 to the <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highest-rated,highest-rated,,find a highest-rated <AMENITY>#0 that has a <AMENITY>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neighbordood,neighborhood,,what is the neighbordood that <POI>#0 is in near <POI>#1 ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
latest-opening,latest-opening,,find the open hours of the latest-opening <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isthe,is the,,tell me which is the street's name  where isthe <AMENITY>#0 with <AMENITY>#1 it in the neighborhood <NEIGHBORHOOD>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tstays,stays,,show directions to   <AMENITY>#0 tha tstays open till the  latest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expensiveis/are,<DELETE_SENTENCE>,,is/are most expensiveis/are within walking distance of here  and find directions from <AMENITY>#0 to here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lookin,looking,,are there any <AMENITY>#0 cheapest not lookin for <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inwalking,in walking,,where can i find a <POI>#0 that is inwalking distance from here?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nerest,nearest,,directions from <POI>#0 to <STREET>#0 nerest <STREET>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fronm,from,,find <POI>#0 less than <DIST>#0  fronm <STREET>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
directins,directions,,find the directins to here from <POI>#0 is between <STREET>#0 and <STREET>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opern,open,,find location of <AMENITY>#0 and opern hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whice,which,,can you find any <AMENITY>#0 here whice is near to <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isnot,is not,,how do i get to <AMENITY>#0 which is near to <AMENITY>#1 which isnot <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratiings,ratings,,find the direction from <AMENITY>#0 having at most <NUMBER>#0 star ratiings to here with address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratind,rating,,find a <AMENITY>#0    having at least <NUMBER>#0 stars ratind and staying  open at <TIME>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onand,on and,,tell me the street that <AMENITY>#0 is/are onand the rating of  is <NUMBER>#0 starsand the cuisine of is not <CUISINE_OF>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starsand,stars and,,tell me the street that <AMENITY>#0 is/are onand the rating of  is <NUMBER>#0 starsand the cuisine of is not <CUISINE_OF>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openning,opening,,what is the openning time of a <POI>#0 with at most <NUMBER>#0 stars rating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loation,location,,let me know the <POI>#0 loation and its info in the form of <COMM_METHOD>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
locaiton,location,,open hours of <POI>#0 within <DIST>#0 from present locaiton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pointof,point of,,find location of <POI>#0 which is nearest to intersection  pointof <STREET>#0 and <STREET>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dind,find,,dind the phone to a <POI>#0 with a <AMENITY>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fthe,the,,send an info o fthe nearest <POI>#0 to <PERSON>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telle,tell,,telle open hours of <POI>#0 that is open now which has <AMENITY>#0 and rated at most <NUMBER>#0 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whereis,where is,,whereis  <POI>#0 that is nearest to here and send its address to <PERSON>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telll,tell,,would you kindly telll me the closing time of the <POI>#0 that is walking distance from here?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earliestfrom,earliest from,,find directions of  <AMENITY>#0 is open earliestfrom here.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lastet,latest,,find <AMENITY>#0 address's opened lastet near <POI>#0 which is open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drining,driving,,give me drining instructions from here to <AMENITY>#0 have rating of <NUMBER>#0 stars or higher and <DIST>#0 from here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fo,of,,a phone number fo any <AMENITY>#0 that is open at this time and not <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gine,give,,what is the address of <POI>#0 that is open now and gine me it's phone number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
knowina,knowing,,how i know  route from <POI>#0 to <STREET>#0 which has <AMENITY>#0 knowina that and is in <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
